antecedents,consequents,support,confidence,lift
Magnitude_Micro,"LOC_OTHER, Depth_Surface",0.0790802222403495,0.09760162874465848,1.0500717017091092
"LOC_OTHER, Depth_Surface",Magnitude_Micro,0.0790802222403495,0.8508044856167724,1.0500717017091092
"Depth_Crust, Magnitude_Micro","Time_Evening, SURIGAO DEL SUR",0.016450498953150067,0.04271392262072861,1.0500601151220161
"Time_Evening, SURIGAO DEL SUR","Depth_Crust, Magnitude_Micro",0.016450498953150067,0.40441176470588236,1.0500601151220161
Time_Morning,"Depth_Crust, SURIGAO DEL SUR",0.013713280945518486,0.07388777652976511,1.0491778986236182
"Depth_Crust, SURIGAO DEL SUR",Time_Morning,0.013713280945518486,0.19472329472329472,1.0491778986236182
"Magnitude_Micro, Time_Night, SURIGAO DEL SUR",Depth_Crust,0.019894680552156693,0.49570912375790427,1.0488863957450345
Depth_Crust,"Magnitude_Micro, Time_Night, SURIGAO DEL SUR",0.019894680552156693,0.04209577508006827,1.0488863957450345
"Depth_Crust, Time_Evening, LOC_OTHER",Magnitude_Micro,0.030508198058569216,0.8495709237758708,1.0485492269180885
Magnitude_Micro,"Depth_Crust, Time_Evening, LOC_OTHER",0.030508198058569216,0.03765353379421438,1.0485492269180885
"Depth_Crust, Magnitude_Micro, SURIGAO DEL SUR",Time_Afternoon,0.010577262963265084,0.18254340685124354,1.0478770354476874
Time_Afternoon,"Depth_Crust, Magnitude_Micro, SURIGAO DEL SUR",0.010577262963265084,0.06071800208116545,1.0478770354476874
Magnitude_Micro,LEYTE,0.011574262899819634,0.01428507506096606,1.0472336322600972
LEYTE,Magnitude_Micro,0.011574262899819634,0.8485049833887044,1.0472336322600972
Time_Night,LOC_OTHER,0.09344608496252187,0.2652226481105137,1.0469135268391503
LOC_OTHER,Time_Night,0.09344608496252187,0.36885979034739363,1.0469135268391503
Depth_Surface,"Time_Morning, SURIGAO DEL SUR",0.011166399289410954,0.029687462348490325,1.0461345922616692
"Time_Morning, SURIGAO DEL SUR",Depth_Surface,0.011166399289410954,0.3934845097412967,1.046134592261669
Time_Morning,"Magnitude_Micro, SURIGAO DEL NORTE",0.011882426516572859,0.06402305025150169,1.0458583294785952
"Magnitude_Micro, SURIGAO DEL NORTE",Time_Morning,0.011882426516572859,0.19410719573586024,1.0458583294785952
"Time_Night, LOC_OTHER","Depth_Crust, Magnitude_Micro",0.03763221578704081,0.40271580989330746,1.045656547616928
"Depth_Crust, Magnitude_Micro","Time_Night, LOC_OTHER",0.03763221578704081,0.09771251059022874,1.045656547616928
Time_Afternoon,DAVAO OCCIDENTAL,0.011927744695507156,0.06847034339229968,1.0455918971371372
DAVAO OCCIDENTAL,Time_Afternoon,0.011927744695507156,0.1821453287197232,1.0455918971371372
"Magnitude_Micro, Time_Evening, Depth_Surface",LOC_OTHER,0.023284480336442162,0.26449088849994856,1.044025051664979
LOC_OTHER,"Magnitude_Micro, Time_Evening, Depth_Surface",0.023284480336442162,0.09191084397695969,1.044025051664979
Time_Evening,"Depth_Crust, LOC_OTHER",0.0359101249875375,0.12474418311766002,1.043849106375013
"Depth_Crust, LOC_OTHER",Time_Evening,0.0359101249875375,0.30049298445202877,1.043849106375013
"Depth_Crust, Time_Night","Magnitude_Micro, LOC_OTHER",0.03763221578704081,0.22615610872051853,1.0437996080838121
"Magnitude_Micro, LOC_OTHER","Depth_Crust, Time_Night",0.03763221578704081,0.17368751307257893,1.0437996080838121
"DAVAO ORIENTAL, Magnitude_Micro",Time_Afternoon,0.010341608432806735,0.18177473315277998,1.0434645204723916
Time_Afternoon,"DAVAO ORIENTAL, Magnitude_Micro",0.010341608432806735,0.05936524453694068,1.0434645204723916
LOC_OTHER,"Time_Night, Depth_Surface",0.03504001595199899,0.13831347715645237,1.0432941989573081
"Time_Night, Depth_Surface",LOC_OTHER,0.03504001595199899,0.26430573596773094,1.0432941989573081
"Time_Night, SURIGAO DEL NORTE",Magnitude_Micro,0.020701344137187192,0.8446745562130178,1.0425060793961392
Magnitude_Micro,"Time_Night, SURIGAO DEL NORTE",0.020701344137187192,0.025549813186567332,1.0425060793961392
Time_Night,"Depth_Crust, Magnitude_Micro, LOC_OTHER",0.03763221578704081,0.10680935353587323,1.0423122930272801
"Depth_Crust, Magnitude_Micro, LOC_OTHER",Time_Night,0.03763221578704081,0.3672386343534406,1.0423122930272801
"Depth_Crust, Magnitude_Micro",SURIGAO DEL SUR,0.057943823585393045,0.15045184975995482,1.042224087139171
SURIGAO DEL SUR,"Depth_Crust, Magnitude_Micro",0.057943823585393045,0.4013938594838953,1.042224087139171
LOC_OTHER,"Depth_Crust, Time_Evening",0.0359101249875375,0.141748059103431,1.0415027376758554
"Depth_Crust, Time_Evening",LOC_OTHER,0.0359101249875375,0.2638518913159296,1.0415027376758552
Depth_Crust,DAVAO ORIENTAL,0.03995250654847685,0.08453675469382274,1.041311229443358
DAVAO ORIENTAL,Depth_Crust,0.03995250654847685,0.4921290610695545,1.041311229443358
Magnitude_Micro,"Time_Afternoon, LOC_OTHER",0.034849679600474935,0.043011835246213395,1.0409166033230906
"Time_Afternoon, LOC_OTHER",Magnitude_Micro,0.034849679600474935,0.8433867076113183,1.0409166033230906
Depth_Crust,"DAVAO ORIENTAL, Time_Evening",0.011075762931542358,0.023435552231363746,1.0405102266553696
"DAVAO ORIENTAL, Time_Evening",Depth_Crust,0.011075762931542358,0.4917505030181086,1.0405102266553696
"Magnitude_Micro, Depth_Surface",OCCIDENTAL MINDORO,0.014846235418875928,0.04895690118955107,1.0399429852029958
OCCIDENTAL MINDORO,"Magnitude_Micro, Depth_Surface",0.014846235418875928,0.31536388140161725,1.0399429852029958
"Time_Night, Magnitude_Minor",Depth_Surface,0.020021571453172727,0.39090426473190587,1.039274643536854
Depth_Surface,"Time_Night, Magnitude_Minor",0.020021571453172727,0.05323019831803177,1.039274643536854
"Magnitude_Micro, Depth_Surface","Time_Evening, SURIGAO DEL SUR",0.012815981002619391,0.04226194034311674,1.0389487834216606
"Time_Evening, SURIGAO DEL SUR","Magnitude_Micro, Depth_Surface",0.012815981002619391,0.31506238859180036,1.0389487834216606
Magnitude_Micro,ILOCOS NORTE,0.019441498762813716,0.023994898986509163,1.0385959984623547
ILOCOS NORTE,Magnitude_Micro,0.019441498762813716,0.8415064731267163,1.0385959984623547
Depth_Crust,"Time_Night, SURIGAO DEL SUR",0.02368328031106398,0.05011219147344802,1.0381014264846025
"Time_Night, SURIGAO DEL SUR",Depth_Crust,0.02368328031106398,0.49061209162598574,1.0381014264846025
"Depth_Crust, Magnitude_Micro","Time_Morning, LOC_OTHER",0.017510944340212633,0.045467382095453264,1.0368875018547858
"Time_Morning, LOC_OTHER","Depth_Crust, Magnitude_Micro",0.017510944340212633,0.399338569656883,1.0368875018547858
Magnitude_Micro,"Depth_Crust, Time_Night, SURIGAO DEL SUR",0.019894680552156693,0.024554220641206347,1.036774480507056
"Depth_Crust, Time_Night, SURIGAO DEL SUR",Magnitude_Micro,0.019894680552156693,0.8400306161500192,1.036774480507056
"Depth_Crust, SURIGAO DEL NORTE",Magnitude_Micro,0.0312514161930917,0.8395422449476504,1.036171727714603
Magnitude_Micro,"Depth_Crust, SURIGAO DEL NORTE",0.0312514161930917,0.03857082130791776,1.036171727714603
COTABATO,Magnitude_Micro,0.01772847159909726,0.8394849785407725,1.0361010489225448
Magnitude_Micro,COTABATO,0.01772847159909726,0.021880663131753807,1.0361010489225448
"Magnitude_Micro, LOC_OTHER","Depth_Crust, Time_Evening",0.030508198058569216,0.14080736247646936,1.034590910321746
"Depth_Crust, Time_Evening","Magnitude_Micro, LOC_OTHER",0.030508198058569216,0.22416089504528502,1.034590910321746
"Depth_Crust, Time_Afternoon",Magnitude_Minor,0.013396053692978402,0.16199035510740903,1.0345909041595107
Magnitude_Minor,"Depth_Crust, Time_Afternoon",0.013396053692978402,0.08555716353111434,1.0345909041595107
"Magnitude_Micro, SURIGAO DEL SUR",Depth_Crust,0.057943823585393045,0.4889109819516672,1.0345019954684118
Depth_Crust,"Magnitude_Micro, SURIGAO DEL SUR",0.057943823585393045,0.12260514354755192,1.0345019954684118
"Depth_Crust, Magnitude_Micro, Time_Night",SURIGAO DEL NORTE,0.010513817512757068,0.07609052148245327,1.0342667642824384
SURIGAO DEL NORTE,"Depth_Crust, Magnitude_Micro, Time_Night",0.010513817512757068,0.14290994209683383,1.0342667642824384
Time_Evening,"Depth_Crust, Magnitude_Micro, LOC_OTHER",0.030508198058569216,0.10597903088693682,1.0342094867138356
"Depth_Crust, Magnitude_Micro, LOC_OTHER",Time_Evening,0.030508198058569216,0.2977180258269945,1.0342094867138356
"Time_Morning, LOC_OTHER",Magnitude_Micro,0.03673491584414172,0.8377428689541134,1.0339509192403997
Magnitude_Micro,"Time_Morning, LOC_OTHER",0.03673491584414172,0.045338613329753676,1.0339509192403995
Depth_Crust,"Time_Evening, SURIGAO DEL SUR",0.01987655328058297,0.0420574190207698,1.0339209220099272
"Time_Evening, SURIGAO DEL SUR",Depth_Crust,0.01987655328058297,0.4886363636363636,1.033920922009927
DAVAO ORIENTAL,"Depth_Crust, Time_Night",0.013957999111763692,0.17193256670760299,1.0332530103718365
"Depth_Crust, Time_Night",DAVAO ORIENTAL,0.013957999111763692,0.08388256440982625,1.0332530103718365
"Depth_Crust, Time_Morning, LOC_OTHER",Magnitude_Micro,0.017510944340212633,0.8367258553486357,1.0326957105227457
Magnitude_Micro,"Depth_Crust, Time_Morning, LOC_OTHER",0.017510944340212633,0.02161218873749916,1.0326957105227457
"Magnitude_Micro, Time_Evening",SURIGAO DEL NORTE,0.01780098068539214,0.0759444723715247,1.03228157955189
SURIGAO DEL NORTE,"Magnitude_Micro, Time_Evening",0.01780098068539214,0.24196131575705312,1.03228157955189
Depth_Crust,SURIGAO DEL SUR,0.07042445006389864,0.14901329037454691,1.032258764382127
SURIGAO DEL SUR,Depth_Crust,0.07042445006389864,0.4878508193633453,1.032258764382127
"Magnitude_Micro, SURIGAO DEL NORTE","Depth_Crust, Time_Night",0.010513817512757068,0.1717500740302043,1.0321562948867844
"Depth_Crust, Time_Night","Magnitude_Micro, SURIGAO DEL NORTE",0.010513817512757068,0.06318426929571327,1.0321562948867842
"Depth_Deep, Magnitude_Micro",Time_Night,0.01006969935920095,0.3635471204188482,1.0318348813554894
Time_Night,"Depth_Deep, Magnitude_Micro",0.01006969935920095,0.02858024850153063,1.0318348813554894
SURIGAO DEL NORTE,Time_Afternoon,0.01321478097724121,0.17962301342860665,1.0311127312482622
Time_Afternoon,SURIGAO DEL NORTE,0.01321478097724121,0.07585848074921955,1.031112731248262
"Magnitude_Minor, Time_Afternoon",Depth_Surface,0.01125703564727955,0.3877614736184827,1.0309190859008848
Depth_Surface,"Magnitude_Minor, Time_Afternoon",0.01125703564727955,0.02992843201040989,1.0309190859008848
Time_Morning,"Magnitude_Micro, SURIGAO DEL SUR",0.022650025831361994,0.12203936123455585,1.0297281098477962
"Magnitude_Micro, SURIGAO DEL SUR",Time_Morning,0.022650025831361994,0.19111349036402572,1.0297281098477962
Depth_Crust,"Magnitude_Micro, Time_Morning, SURIGAO DEL SUR",0.011021381116821202,0.023320484053468347,1.0296007707495862
"Magnitude_Micro, Time_Morning, SURIGAO DEL SUR",Depth_Crust,0.011021381116821202,0.48659463785514206,1.0296007707495862
Depth_Crust,"Time_Afternoon, SURIGAO DEL SUR",0.013151335526733194,0.027827321021038298,1.0295828824856395
"Time_Afternoon, SURIGAO DEL SUR",Depth_Crust,0.013151335526733194,0.48658618376928237,1.0295828824856392
"Magnitude_Micro, Depth_Surface",LOC_OTHER,0.0790802222403495,0.26077470261223024,1.0293561487571097
LOC_OTHER,"Magnitude_Micro, Depth_Surface",0.0790802222403495,0.31215341132696506,1.0293561487571097
ILOCOS SUR,Magnitude_Micro,0.01324197188460179,0.833904109589041,1.029213082702066
Magnitude_Micro,ILOCOS SUR,0.01324197188460179,0.016343378750251693,1.0292130827020658
Time_Night,"Magnitude_Micro, OCCIDENTAL MINDORO",0.014945935412531383,0.042420188820003604,1.02908132205361
"Magnitude_Micro, OCCIDENTAL MINDORO",Time_Night,0.014945935412531383,0.3625769569041337,1.02908132205361
Depth_Interface,Magnitude_Minor,0.01877078971458611,0.16111716197292672,1.0290140432784358
Magnitude_Minor,Depth_Interface,0.01877078971458611,0.11988422575976845,1.0290140432784358
CEBU,"Magnitude_Micro, Time_Night",0.011438308363016741,0.29919393077287815,1.028776936955852
"Magnitude_Micro, Time_Night",CEBU,0.011438308363016741,0.03933057001277776,1.0287769369558517
Depth_Crust,"Magnitude_Micro, Time_Evening, SURIGAO DEL SUR",0.016450498953150067,0.03480812381335942,1.0279483694999352
"Magnitude_Micro, Time_Evening, SURIGAO DEL SUR",Depth_Crust,0.016450498953150067,0.485813704496788,1.0279483694999352
"Time_Evening, LOC_OTHER","Magnitude_Micro, Depth_Surface",0.023284480336442162,0.3116205725376031,1.0275990611706105
"Magnitude_Micro, Depth_Surface","Time_Evening, LOC_OTHER",0.023284480336442162,0.07678283220754378,1.0275990611706105
"Time_Evening, SURIGAO DEL SUR",Magnitude_Micro,0.033861743299707245,0.8324420677361855,1.0274086155155948
Magnitude_Micro,"Time_Evening, SURIGAO DEL SUR",0.033861743299707245,0.04179251403897353,1.0274086155155946
SURIGAO DEL NORTE,Magnitude_Micro,0.06121579610444934,0.8320808180362204,1.026962757397076
Magnitude_Micro,SURIGAO DEL NORTE,0.06121579610444934,0.07555316911649551,1.026962757397076
"Time_Night, SURIGAO DEL SUR",Magnitude_Micro,0.04013377926421405,0.8313931656027037,1.0261140496466419
Magnitude_Micro,"Time_Night, SURIGAO DEL SUR",0.04013377926421405,0.04953352573998255,1.0261140496466419
"LOC_OTHER, Time_Morning, Depth_Surface",Magnitude_Micro,0.01302444462571716,0.8311162521688837,1.0257722802206537
Magnitude_Micro,"LOC_OTHER, Time_Morning, Depth_Surface",0.01302444462571716,0.016074904355997045,1.0257722802206535
"Depth_Crust, Time_Night",Magnitude_Micro,0.1381751275706737,0.8303829184596112,1.0248671921668944
Magnitude_Micro,"Depth_Crust, Time_Night",0.1381751275706737,0.17053717251717118,1.0248671921668944
"Depth_Crust, Magnitude_Micro, SURIGAO DEL SUR",Time_Morning,0.011021381116821202,0.1902080400437979,1.024849502665052
Time_Morning,"Depth_Crust, Magnitude_Micro, SURIGAO DEL SUR",0.011021381116821202,0.059383698784001564,1.024849502665052
Magnitude_Micro,"Depth_Crust, COTABATO",0.01024190843915128,0.01264066939615634,1.0247301213426343
"Depth_Crust, COTABATO",Magnitude_Micro,0.01024190843915128,0.8302718589272593,1.0247301213426343
Time_Night,"Depth_Crust, LOC_OTHER",0.04314290634545141,0.12245002958351556,1.0246518175183053
"Depth_Crust, LOC_OTHER",Time_Night,0.04314290634545141,0.36101630640879784,1.0246518175183053
"DAVAO OCCIDENTAL, Magnitude_Micro",Depth_Crust,0.014356799086385513,0.48425557933353713,1.0246514838702891
Depth_Crust,"DAVAO OCCIDENTAL, Magnitude_Micro",0.014356799086385513,0.0303779989643864,1.0246514838702891
Time_Evening,LOC_OTHER,0.07472061342687006,0.25956361575517145,1.0245756248393196
LOC_OTHER,Time_Evening,0.07472061342687006,0.29494472469679084,1.0245756248393196
Magnitude_Micro,"SURIGAO DEL SUR, Time_Evening, Depth_Surface",0.012815981002619391,0.015817616394836344,1.0241628136494652
"SURIGAO DEL SUR, Time_Evening, Depth_Surface",Magnitude_Micro,0.012815981002619391,0.82981220657277,1.0241628136494652
Depth_Surface,Magnitude_Minor,0.06030943252576339,0.1603412130412781,1.024058256211708
Magnitude_Minor,Depth_Surface,0.06030943252576339,0.3851808972503618,1.024058256211708
Time_Night,"DAVAO OCCIDENTAL, Magnitude_Micro",0.010695090228494257,0.03035525943456898,1.0238844783477317
"DAVAO OCCIDENTAL, Magnitude_Micro",Time_Night,0.010695090228494257,0.3607459492509935,1.0238844783477314
"Depth_Crust, Magnitude_Micro, Time_Evening",SURIGAO DEL SUR,0.016450498953150067,0.14774114774114774,1.0234462592722153
SURIGAO DEL SUR,"Depth_Crust, Magnitude_Micro, Time_Evening",0.016450498953150067,0.11395743077792428,1.023446259272215
"Depth_Crust, Time_Night",LOC_OTHER,0.04314290634545141,0.2592733809030993,1.0234299806239437
LOC_OTHER,"Depth_Crust, Time_Night",0.04314290634545141,0.17029802153769094,1.0234299806239435
Depth_Crust,"Magnitude_Micro, Time_Afternoon, SURIGAO DEL SUR",0.010577262963265084,0.02238076060065589,1.02332851132655
"Magnitude_Micro, Time_Afternoon, SURIGAO DEL SUR",Depth_Crust,0.010577262963265084,0.48363033568172403,1.02332851132655
"Magnitude_Minor, SURIGAO DEL SUR",Depth_Crust,0.010232844803364421,0.48351177730192724,1.0230776499529934
Depth_Crust,"Magnitude_Minor, SURIGAO DEL SUR",0.010232844803364421,0.021651995473985,1.0230776499529932
Time_Evening,"Magnitude_Micro, LOC_OTHER",0.06380799593949117,0.2216554894367306,1.0230274756345503
"Magnitude_Micro, LOC_OTHER",Time_Evening,0.06380799593949117,0.294499058774315,1.02302747563455
"LOC_OTHER, Magnitude_Micro, Depth_Surface",Time_Evening,0.023284480336442162,0.29444126074498567,1.0228266974986624
Time_Evening,"LOC_OTHER, Magnitude_Micro, Depth_Surface",0.023284480336442162,0.08088536255155696,1.0228266974986624
"Time_Morning, SURIGAO DEL SUR",Depth_Crust,0.013713280945518486,0.4832321941871607,1.0224860713204769
Depth_Crust,"Time_Morning, SURIGAO DEL SUR",0.013713280945518486,0.029016358859290797,1.0224860713204769
"Time_Evening, SURIGAO DEL NORTE",Magnitude_Micro,0.01780098068539214,0.8283424715309996,1.022348851449613
Magnitude_Micro,"Time_Evening, SURIGAO DEL NORTE",0.01780098068539214,0.02197015459650536,1.022348851449613
Magnitude_Micro,"Time_Morning, SURIGAO DEL NORTE",0.011882426516572859,0.014665413786160146,1.0214960659348706
"Time_Morning, SURIGAO DEL NORTE",Magnitude_Micro,0.011882426516572859,0.8276515151515151,1.0214960659348704
"Depth_Crust, Time_Evening, SURIGAO DEL SUR",Magnitude_Micro,0.016450498953150067,0.8276333789329686,1.0214736820262362
Magnitude_Micro,"Depth_Crust, Time_Evening, SURIGAO DEL SUR",0.016450498953150067,0.02030337606550775,1.021473682026236
"Magnitude_Micro, Time_Afternoon, LOC_OTHER",Depth_Crust,0.016822108020411307,0.48270481144343297,1.021370165724362
Depth_Crust,"Magnitude_Micro, Time_Afternoon, LOC_OTHER",0.016822108020411307,0.035594423028978,1.021370165724362
"Depth_Crust, Time_Evening","Magnitude_Micro, SURIGAO DEL SUR",0.016450498953150067,0.12087107085775173,1.0198704587646532
"Magnitude_Micro, SURIGAO DEL SUR","Depth_Crust, Time_Evening",0.016450498953150067,0.13880391557051086,1.0198704587646532
Depth_Interface,"Magnitude_Micro, Time_Morning",0.017447498889704618,0.14975882993620665,1.0198149281379838
"Magnitude_Micro, Time_Morning",Depth_Interface,0.017447498889704618,0.1188124922849031,1.0198149281379838
"Magnitude_Micro, Depth_Surface","Time_Night, SURIGAO DEL SUR",0.014927808140957663,0.04922589515213102,1.019741313937245
"Time_Night, SURIGAO DEL SUR","Magnitude_Micro, Depth_Surface",0.014927808140957663,0.30923770184003,1.019741313937245
Magnitude_Micro,"LOC_OTHER, Time_Afternoon, Depth_Surface",0.01244437193535815,0.015358972637984651,1.019597358677187
"LOC_OTHER, Time_Afternoon, Depth_Surface",Magnitude_Micro,0.01244437193535815,0.8261131167268351,1.0195973586771867
"Magnitude_Micro, Time_Afternoon","Depth_Crust, LOC_OTHER",0.016822108020411307,0.12175282078194699,1.0188176313760329
"Depth_Crust, LOC_OTHER","Magnitude_Micro, Time_Afternoon",0.016822108020411307,0.14076602199469093,1.0188176313760329
Magnitude_Micro,Time_Night,0.2908248814929621,0.3589390786853704,1.018756141549034
Time_Night,Magnitude_Micro,0.2908248814929621,0.8254315334550975,1.018756141549034
"Magnitude_Micro, Depth_Surface",Time_Night,0.10883613852860936,0.35889772251778346,1.018638762717299
Time_Night,"Magnitude_Micro, Depth_Surface",0.10883613852860936,0.3089033519409359,1.018638762717299
"Magnitude_Micro, Depth_Surface",SURIGAO DEL SUR,0.04458402443556208,0.14702014465897542,1.0184516594694177
SURIGAO DEL SUR,"Magnitude_Micro, Depth_Surface",0.04458402443556208,0.3088466126703083,1.0184516594694177
Depth_Surface,"Magnitude_Minor, Time_Morning",0.012181526497539223,0.03238632256198945,1.018300186545129
"Magnitude_Minor, Time_Morning",Depth_Surface,0.012181526497539223,0.38301510401823885,1.018300186545129
Time_Night,"Depth_Crust, Magnitude_Micro",0.1381751275706737,0.3921745170169527,1.0182859511672175
"Depth_Crust, Magnitude_Micro",Time_Night,0.1381751275706737,0.358773416172456,1.0182859511672175
Time_Morning,Depth_Interface,0.022006507690494965,0.11857205645358207,1.0177511716648642
Depth_Interface,Time_Morning,0.022006507690494965,0.1888906177065505,1.0177511716648642
"Time_Evening, LOC_OTHER",Depth_Crust,0.0359101249875375,0.4805919456574478,1.0168994871091397
Depth_Crust,"Time_Evening, LOC_OTHER",0.0359101249875375,0.07598335347026446,1.0168994871091397
Magnitude_Micro,"SURIGAO DEL NORTE, Depth_Surface",0.021426435000135954,0.026444727834082825,1.016610894307384
"SURIGAO DEL NORTE, Depth_Surface",Magnitude_Micro,0.021426435000135954,0.8236933797909407,1.016610894307384
"Depth_Deep, Time_Night",Magnitude_Micro,0.01006969935920095,0.8235730170496665,1.0164623413663865
Magnitude_Micro,"Depth_Deep, Time_Night",0.01006969935920095,0.01242812716737141,1.0164623413663862
Time_Night,"Depth_Interface, Magnitude_Micro",0.03360796149767518,0.09538754405371339,1.0164383931804377
"Depth_Interface, Magnitude_Micro",Time_Night,0.03360796149767518,0.35812246474792353,1.0164383931804377
"Depth_Crust, Magnitude_Micro",CEBU,0.014964062684105103,0.03885437258778123,1.0163209535283289
CEBU,"Depth_Crust, Magnitude_Micro",0.014964062684105103,0.3914177335229967,1.0163209535283289
"Depth_Crust, Magnitude_Micro","Time_Afternoon, SURIGAO DEL SUR",0.010577262963265084,0.027463993222253603,1.01614011945153
"Time_Afternoon, SURIGAO DEL SUR","Depth_Crust, Magnitude_Micro",0.010577262963265084,0.39134808853118713,1.0161401194515298
SURIGAO DEL SUR,Depth_Surface,0.055152223763040305,0.38205562880642935,1.0157492850874035
Depth_Surface,SURIGAO DEL SUR,0.055152223763040305,0.1466300392780549,1.0157492850874035
Time_Afternoon,"Magnitude_Micro, SURIGAO DEL NORTE",0.010831044765297152,0.06217481789802289,1.0156662471878537
"Magnitude_Micro, SURIGAO DEL NORTE",Time_Afternoon,0.010831044765297152,0.1769321883328398,1.0156662471878537
Time_Evening,"LOC_OTHER, Depth_Surface",0.027172780089004905,0.09439249393910772,1.0155454167523836
"LOC_OTHER, Depth_Surface",Time_Evening,0.027172780089004905,0.29234519746465143,1.0155454167523836
Magnitude_Micro,"Depth_Crust, SURIGAO DEL SUR",0.057943823585393045,0.07151486676958185,1.0154834962103907
"Depth_Crust, SURIGAO DEL SUR",Magnitude_Micro,0.057943823585393045,0.8227799227799227,1.0154834962103905
SURIGAO DEL NORTE,Time_Evening,0.021489880450643973,0.2921029937168905,1.0147040521324344
Time_Evening,SURIGAO DEL NORTE,0.021489880450643973,0.07465130191114891,1.0147040521324344
Depth_Surface,"Magnitude_Minor, LOC_OTHER",0.011692090165048808,0.0310850863876238,1.0146889545067814
"Magnitude_Minor, LOC_OTHER",Depth_Surface,0.011692090165048808,0.3816568047337278,1.0146889545067814
Magnitude_Light,Depth_Surface,0.0110666992957555,0.38132417239225486,1.0138046040678057
Depth_Surface,Magnitude_Light,0.0110666992957555,0.029422395720378806,1.0138046040678057
SURIGAO DEL SUR,Magnitude_Micro,0.11851610154897535,0.820995793306963,1.0132815051496804
Magnitude_Micro,SURIGAO DEL SUR,0.11851610154897535,0.14627379913640734,1.0132815051496804
Magnitude_Micro,"Time_Night, Depth_Surface",0.10883613852860936,0.13432668859207553,1.013221978468058
"Time_Night, Depth_Surface",Magnitude_Micro,0.10883613852860936,0.8209475627264647,1.013221978468058
Magnitude_Micro,"Depth_Interface, Time_Night",0.03360796149767518,0.04147929391234311,1.0127134270065785
"Depth_Interface, Time_Night",Magnitude_Micro,0.03360796149767518,0.8205355167072361,1.0127134270065783
"Magnitude_Micro, Time_Afternoon",Depth_Crust,0.06609203215777977,0.4783521385463133,1.0121602093848319
Depth_Crust,"Magnitude_Micro, Time_Afternoon",0.06609203215777977,0.13984619220221314,1.0121602093848319
"Depth_Crust, Time_Evening",SURIGAO DEL SUR,0.01987655328058297,0.14604421949920082,1.011691139672652
SURIGAO DEL SUR,"Depth_Crust, Time_Evening",0.01987655328058297,0.137690713882087,1.0116911396726518
Depth_Crust,"Magnitude_Micro, Time_Evening, LOC_OTHER",0.030508198058569216,0.0645532477993211,1.0116795998504113
"Magnitude_Micro, Time_Evening, LOC_OTHER",Depth_Crust,0.030508198058569216,0.47812499999999997,1.0116795998504113
Magnitude_Micro,"Time_Afternoon, SURIGAO DEL NORTE",0.010831044765297152,0.01336778754726268,1.0115784416166247
"Time_Afternoon, SURIGAO DEL NORTE",Magnitude_Micro,0.010831044765297152,0.8196159122085048,1.0115784416166247
Depth_Surface,"Time_Night, SURIGAO DEL SUR",0.01836292610417743,0.04882045350490373,1.011342368691238
"Time_Night, SURIGAO DEL SUR",Depth_Surface,0.01836292610417743,0.38039804731505816,1.011342368691238
Time_Evening,"Magnitude_Micro, SURIGAO DEL NORTE",0.01780098068539214,0.061836843928087915,1.0101452217100781
"Magnitude_Micro, SURIGAO DEL NORTE",Time_Evening,0.01780098068539214,0.2907906425821735,1.010145221710078
Time_Evening,"Depth_Crust, SURIGAO DEL NORTE",0.010821981129510291,0.0375932747709455,1.0099107861585555
"Depth_Crust, SURIGAO DEL NORTE",Time_Evening,0.010821981129510291,0.2907231555880204,1.0099107861585555
Depth_Crust,"Time_Morning, LOC_OTHER",0.02092793503185868,0.04428207046008093,1.0098563695599814
"Time_Morning, LOC_OTHER",Depth_Crust,0.02092793503185868,0.4772633319553535,1.0098563695599811
"Depth_Crust, Time_Evening",Magnitude_Micro,0.11134676564156946,0.8181273308470964,1.0097412190940218
Magnitude_Micro,"Depth_Crust, Time_Evening",0.11134676564156946,0.13742533055909792,1.0097412190940218
Depth_Deep,Time_Night,0.01222684467647352,0.3557489451476793,1.0097017690193348
Time_Night,Depth_Deep,0.01222684467647352,0.0347027499807064,1.0097017690193348
"Time_Evening, SURIGAO DEL SUR",Depth_Surface,0.015444435380808658,0.37967914438502676,1.009431062896561
Depth_Surface,"Time_Evening, SURIGAO DEL SUR",0.015444435380808658,0.041061230391093766,1.009431062896561
Time_Evening,DAVAO OCCIDENTAL,0.019024571516618176,0.06608733981927521,1.0092017009827619
DAVAO OCCIDENTAL,Time_Evening,0.019024571516618176,0.29051903114186856,1.0092017009827619
"Depth_Crust, Time_Night","Magnitude_Micro, SURIGAO DEL SUR",0.019894680552156693,0.11955988888283677,1.0088071352349544
"Magnitude_Micro, SURIGAO DEL SUR","Depth_Crust, Time_Night",0.019894680552156693,0.1678647904557969,1.0088071352349544
"Magnitude_Micro, Time_Morning, LOC_OTHER",Depth_Crust,0.017510944340212633,0.47668393782383417,1.008630411446243
Depth_Crust,"Magnitude_Micro, Time_Morning, LOC_OTHER",0.017510944340212633,0.03705195328231977,1.0086304114462428
SURIGAO DEL SUR,"Magnitude_Micro, Time_Evening, Depth_Surface",0.012815981002619391,0.08878005901927545,1.0084621323644272
"Magnitude_Micro, Time_Evening, Depth_Surface",SURIGAO DEL SUR,0.012815981002619391,0.14557809121795534,1.0084621323644272
Time_Evening,"Magnitude_Micro, Depth_Surface",0.08803509439776672,0.3058153080822392,1.0084556385923107
